GEO_ID	NAME	DP03_0001E	DP03_0002E	DP03_0003E	DP03_0004E	DP03_0005E	DP03_0006E	DP03_0007E	DP03_0008E	DP03_0009E	DP03_0010E	DP03_0011E	DP03_0012E	DP03_0013E	DP03_0014E	DP03_0015E	DP03_0016E	DP03_0017E	DP03_0018E	DP03_0019E	DP03_0020E	DP03_0021E	DP03_0022E	DP03_0023E	DP03_0024E	DP03_0025E	DP03_0026E	DP03_0027E	DP03_0028E	DP03_0029E	DP03_0030E	DP03_0031E	DP03_0032E	DP03_0033E	DP03_0034E	DP03_0035E	DP03_0036E	DP03_0037E	DP03_0038E	DP03_0039E	DP03_0040E	DP03_0041E	DP03_0042E	DP03_0043E	DP03_0044E	DP03_0045E	DP03_0046E	DP03_0047E	DP03_0048E	DP03_0049E	DP03_0050E	DP03_0051E	DP03_0052E	DP03_0053E	DP03_0054E	DP03_0055E	DP03_0056E	DP03_0057E	DP03_0058E	DP03_0059E	DP03_0060E	DP03_0061E	DP03_0062E	DP03_0063E	DP03_0064E	DP03_0065E	DP03_0066E	DP03_0067E	DP03_0068E	DP03_0069E	DP03_0070E	DP03_0071E	DP03_0072E	DP03_0073E	DP03_0074E	DP03_0075E	DP03_0076E	DP03_0077E	DP03_0078E	DP03_0079E	DP03_0080E	DP03_0081E	DP03_0082E	DP03_0083E	DP03_0084E	DP03_0085E	DP03_0086E	DP03_0087E	DP03_0088E	DP03_0089E	DP03_0090E	DP03_0091E	DP03_0092E	DP03_0093E	DP03_0094E	DP03_0095E	DP03_0096E	DP03_0097E	DP03_0098E	DP03_0099E	DP03_0100E	DP03_0101E	DP03_0102E	DP03_0103E	DP03_0104E	DP03_0105E	DP03_0106E	DP03_0107E	DP03_0108E	DP03_0109E	DP03_0110E	DP03_0111E	DP03_0112E	DP03_0113E	DP03_0114E	DP03_0115E	DP03_0116E	DP03_0117E	DP03_0118E	DP03_0119E	DP03_0120E	DP03_0121E	DP03_0122E	DP03_0123E	DP03_0124E	DP03_0125E	DP03_0126E	DP03_0127E	DP03_0128E	DP03_0129E	DP03_0130E	DP03_0131E	DP03_0132E	DP03_0133E	DP03_0134E	DP03_0135E	DP03_0136E	DP03_0137E
1400000US36047083400	"Census Tract 834, Kings County, New York"	1426	846	846	786	60	0	580	846	(X)	814	459	459	418	59	47	250	231	771	283	0	420	13	20	35	48	786	274	165	162	68	117	786	0	77	16	6	97	70	26	31	28	319	53	45	18	786	541	176	69	0	583	17	14	35	105	67	120	89	80	42	14	53578	72589	440	73984	236	18712	163	27824	30	4597	15	2147	45	459	0	14	30	91	52	76	68	80	34	14	54083	76537	24808	124	51310	49764	37500	39545	52826	1741	1641	1004	822	100	377	0	1010	816	756	685	528	179	71	60	41	17	24	19	194	184	106	92	10	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047083600	"Census Tract 836, Kings County, New York"	1650	1122	1122	1022	100	0	528	1122	(X)	888	594	594	538	97	68	292	208	990	364	31	563	14	18	0	51.4	1022	340	332	182	95	73	1022	0	63	13	0	75	72	17	57	96	410	68	84	67	1022	707	285	30	0	727	33	16	67	101	68	115	123	102	76	26	68603	79030	642	73933	229	22349	131	23340	28	6957	8	N	86	516	34	9	47	56	64	82	62	87	61	14	68971	79047	28549	211	54904	60428	37568	43819	47688	2017	1908	1220	806	109	450	10	1162	996	896	823	702	128	73	100	93	17	76	7	166	147	61	95	19	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047083800	"Census Tract 838, Kings County, New York"	1820	1117	1117	1079	38	0	703	1117	(X)	977	568	568	568	97	90	193	164	1047	380	140	504	7	8	8	47.8	1079	313	220	334	48	164	1079	0	31	49	0	104	150	0	60	149	403	73	36	24	1079	917	155	7	0	782	34	28	33	121	83	86	183	147	24	43	77549	91224	588	100907	289	21245	227	23752	15	N	0	-	63	563	0	0	10	100	58	48	153	137	14	43	81844	108625	35387	219	31838	40305	40354	42271	43125	2073	1874	1324	723	199	318	0	1213	1022	984	846	769	95	138	38	11	11	0	27	191	157	117	56	34	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047084000	"Census Tract 840, Kings County, New York"	1970	1123	1123	1049	74	0	847	1123	(X)	1184	641	641	612	143	119	405	283	1018	373	17	566	18	13	31	46.1	1049	307	322	231	89	100	1049	0	45	7	21	115	74	19	64	88	512	34	51	19	1049	753	263	33	0	823	58	12	47	130	123	66	101	189	53	44	60625	79174	655	71859	398	20057	251	21686	31	10668	19	4347	92	621	26	6	30	30	87	61	95	189	53	44	92981	95530	26534	202	28043	28223	34943	39779	42000	2520	2430	1554	1152	90	620	0	1413	1028	961	893	674	236	68	67	67	18	55	0	385	370	217	154	15	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047084600	"Census Tract 846, Kings County, New York"	1591	897	897	869	28	0	694	897	(X)	961	528	528	512	144	126	317	230	843	387	8	419	6	0	23	48.3	869	263	273	195	79	59	869	0	47	60	16	88	56	31	29	68	316	20	94	44	869	660	196	13	0	731	6	0	89	126	105	113	80	126	45	41	54153	78849	589	70224	257	23495	188	41186	23	12417	22	936	81	552	0	0	54	76	60	100	57	124	50	31	71176	88505	28875	179	32255	46104	38750	52500	39535	2023	1929	1134	945	94	474	0	1123	866	838	799	645	168	39	28	28	15	13	0	257	202	122	100	55	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047084800	"Census Tract 848, Kings County, New York"	1393	886	886	831	55	0	507	886	(X)	788	522	522	496	145	111	176	132	804	182	73	471	38	30	10	48.2	831	219	267	172	61	112	831	0	41	10	12	139	71	16	42	35	322	70	59	14	831	642	174	15	0	550	6	67	25	25	28	106	86	118	62	27	78125	86301	425	90387	272	16969	101	27943	37	7859	21	N	71	433	6	26	0	16	28	99	72	107	52	27	83750	96635	27872	117	-	44135	37542	42440	55331	1699	1614	1022	745	85	370	6	1020	816	761	691	555	136	70	55	55	6	49	0	204	195	62	145	9	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047085000	"Census Tract 850, Kings County, New York"	1206	719	719	661	58	0	487	719	(X)	642	389	389	352	51	51	250	198	661	224	47	325	24	23	18	48.8	661	185	206	146	27	97	661	0	20	21	5	65	77	17	18	37	303	28	41	29	661	545	98	18	0	478	27	5	45	46	47	81	45	124	36	22	66333	82114	362	82132	201	18426	157	24331	55	8231	6	N	68	346	27	5	15	15	22	79	25	100	36	22	82083	92398	27052	132	40658	47023	38500	47708	46016	1489	1411	977	670	78	344	0	850	670	612	569	465	122	43	58	36	29	7	22	180	167	65	114	13	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047085200	"Census Tract 852, Kings County, New York"	16	16	16	16	0	0	0	16	(X)	5	5	5	5	10	10	0	0	16	0	5	11	0	0	0	N	16	5	0	11	0	0	16	0	0	0	0	0	0	5	0	6	0	0	0	5	16	11	5	0	0	5	0	0	0	0	0	0	0	5	0	0	-	N	5	N	0	-	0	-	0	-	0	-	0	5	0	0	0	0	0	0	0	5	0	0	-	N	25315	0	-	-	56000	-	-	26	20	20	0	6	10	0	16	16	16	10	10	0	6	0	0	0	0	0	0	0	0	0	0	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047085400	"Census Tract 854, Kings County, New York"	1550	1012	1012	982	30	0	538	1012	(X)	905	554	554	524	112	86	321	194	966	277	29	581	22	53	4	50.4	982	299	287	207	99	90	982	0	74	5	0	63	116	52	97	109	282	59	93	32	982	710	202	70	0	728	65	60	71	43	42	196	108	72	31	40	59531	75402	531	84001	241	21249	132	24864	60	10798	18	N	139	478	58	9	44	16	13	166	48	58	31	35	62944	87257	28550	250	34545	45231	40214	41891	42708	1966	1928	1137	955	38	501	0	1076	896	866	832	661	180	34	30	30	11	19	0	180	176	55	121	4	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047085600	"Census Tract 856, Kings County, New York"	2971	1966	1966	1852	114	0	1005	1966	(X)	1623	1078	1078	1033	138	138	378	320	1844	303	74	1393	35	0	39	46.4	1852	450	697	401	155	149	1852	0	95	18	41	179	171	70	142	215	584	172	118	47	1852	1501	256	95	0	1410	120	59	216	7	120	378	243	213	37	17	61957	66215	1104	74404	435	17581	133	17249	49	13388	53	3968	240	923	47	34	100	32	96	247	146	167	44	10	67520	73367	27727	487	36940	44095	31003	41354	38977	3384	2964	1763	1385	420	589	0	2250	1878	1782	1414	1164	272	368	96	96	38	58	0	372	320	115	219	52	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047085800	"Census Tract 858, Kings County, New York"	1769	1120	1120	1086	34	0	649	1120	(X)	1007	590	590	578	111	95	259	223	1084	293	88	684	0	19	0	45.8	1086	218	381	210	166	111	1086	0	91	15	0	56	91	17	70	101	502	68	16	59	1086	927	131	28	0	813	39	22	61	65	98	235	125	112	38	18	61721	69182	710	67936	246	18759	110	11247	38	8142	17	N	83	602	43	0	61	40	25	214	70	93	39	17	63684	74710	26837	211	46750	51444	38333	52648	45350	2107	1974	1257	848	133	440	11	1310	1024	990	868	667	201	122	34	34	12	22	0	286	286	148	154	0	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047086000	"Census Tract 860, Kings County, New York"	2825	1931	1931	1879	52	0	894	1931	(X)	1730	1139	1139	1096	342	296	486	368	1826	551	56	993	68	67	91	46.6	1879	544	676	323	202	134	1879	0	184	40	65	121	76	31	133	122	694	197	122	94	1879	1318	429	122	10	1318	68	51	74	133	178	219	182	226	81	106	63241	97670	1132	100736	354	17313	186	20120	28	9757	37	2514	175	979	44	23	19	88	120	133	172	212	81	87	85181	90450	36543	339	37303	116832	37407	57131	37500	3623	3077	1903	1339	546	828	101	2327	1851	1817	1535	1251	310	282	34	34	34	0	0	476	313	131	182	163	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047086200	"Census Tract 862, Kings County, New York"	2374	1548	1548	1528	20	0	826	1548	(X)	1463	994	994	985	119	72	445	341	1528	322	103	897	40	34	132	49.5	1528	488	474	348	172	46	1528	0	135	0	0	136	158	0	86	134	619	200	0	60	1528	1161	329	38	0	1124	35	136	146	85	201	206	60	206	49	0	46250	60538	974	64070	235	14793	67	14525	29	16359	17	N	157	788	18	82	80	53	129	189	18	170	49	0	51455	65725	24853	336	33875	37726	36319	44224	43000	2821	2581	1509	1198	240	680	40	1768	1468	1448	1326	953	389	122	20	20	9	11	0	300	222	89	147	78	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047086400	"Census Tract 864, Kings County, New York"	2024	1173	1173	1127	46	0	851	1173	(X)	1175	664	664	646	69	45	312	298	1127	299	20	766	14	7	21	48.4	1127	313	365	205	117	127	1127	0	69	13	9	90	188	27	39	84	423	105	55	25	1127	797	278	45	7	802	41	39	86	53	197	52	87	102	95	50	49265	83109	596	96143	280	18935	223	14111	55	11222	11	N	165	583	18	43	27	33	143	31	74	90	78	46	71827	92730	28910	219	31313	34510	43659	51360	45948	2343	2165	1223	1082	178	461	0	1446	1081	1035	929	724	212	106	46	24	18	6	22	365	315	122	206	50	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047086600	"Census Tract 866, Kings County, New York"	2474	1502	1502	1449	53	0	972	1502	(X)	1418	795	795	774	245	131	464	382	1423	301	84	797	160	0	81	44.3	1449	525	470	208	103	143	1449	0	92	21	11	108	110	24	42	272	535	36	134	64	1449	979	378	92	0	1184	124	17	175	25	241	193	113	166	87	43	53032	73296	892	83168	410	16074	273	15720	7	N	42	2586	248	714	51	7	73	15	113	152	64	121	87	31	69348	86150	27770	470	36852	45364	39448	48085	46681	3145	2920	1504	1645	225	836	50	1771	1411	1358	1250	889	361	108	53	32	12	20	21	360	314	83	231	46	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047086800	"Census Tract 868, Kings County, New York"	2584	1652	1652	1570	82	0	932	1652	(X)	1524	994	994	942	289	202	544	385	1540	278	16	1189	12	33	12	49.3	1570	579	529	173	149	140	1570	34	88	45	12	98	158	0	109	82	542	126	206	70	1570	1154	348	68	0	1271	103	46	168	163	187	262	159	123	33	27	46318	57807	1106	57504	330	16262	153	15107	116	8463	36	N	215	826	53	32	25	105	121	213	136	108	33	0	59167	64177	22033	445	26938	35591	30290	43077	37787	3413	3098	1565	1663	315	911	12	2086	1548	1492	1363	964	426	129	56	0	0	0	56	538	420	75	345	118	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047087000	"Census Tract 870, Kings County, New York"	2405	1409	1409	1315	94	0	996	1409	(X)	1286	755	755	672	265	150	484	340	1294	457	0	699	66	0	72	48.2	1315	443	432	140	186	114	1315	0	126	16	0	107	116	21	66	195	492	26	104	46	1315	996	263	56	0	1164	157	75	158	117	128	177	94	157	58	43	43952	63524	853	69829	393	16843	204	24183	25	N	73	3493	245	743	74	22	117	82	117	57	46	157	36	35	44946	72258	24633	421	-	40872	35375	41711	50938	3125	2965	1587	1560	160	841	0	1804	1337	1243	1186	942	328	57	94	33	11	33	61	467	425	255	179	42	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047087200	"Census Tract 872, Kings County, New York"	2524	1522	1510	1435	75	12	1002	1510	(X)	1264	768	768	746	189	138	388	294	1421	408	60	862	52	16	23	43.9	1435	465	422	285	78	185	1435	0	15	74	66	75	195	28	110	127	569	54	17	105	1435	1048	339	48	0	1124	83	21	116	181	94	185	156	149	109	30	55902	72101	896	79853	221	21448	152	19742	53	8430	0	-	70	654	0	0	69	126	50	76	100	149	65	19	75833	84028	26273	470	46047	50969	45833	50602	54600	3108	2853	1636	1326	255	687	21	2002	1468	1393	1334	1042	301	59	75	37	26	11	38	534	407	94	333	127	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047087401	"Census Tract 874.01, Kings County, New York"	2842	1619	1619	1380	239	0	1223	1619	(X)	1659	1006	1006	844	270	187	589	338	1380	212	10	932	198	0	28	47.5	1380	456	518	157	41	208	1380	0	41	16	86	138	104	0	170	77	472	27	152	97	1380	1016	222	142	0	1456	178	71	155	195	153	297	142	228	21	16	44250	62834	901	75608	763	14266	284	18080	129	8453	86	2758	390	907	63	30	20	127	51	249	149	191	11	16	68220	80667	24895	549	23036	32215	38006	41875	42149	3759	3684	1954	2180	75	986	0	2068	1504	1293	1238	981	322	55	211	211	138	137	0	564	544	204	364	20	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047087600	"Census Tract 876, Kings County, New York"	1470	803	803	778	25	0	667	803	(X)	875	509	509	495	55	25	208	136	749	147	5	443	62	0	92	46.9	778	337	164	195	0	82	778	0	0	16	10	50	101	10	79	76	306	40	62	28	778	534	200	44	0	717	99	87	54	62	99	128	31	33	63	61	43625	71469	470	88255	208	16267	135	25990	109	8862	32	3506	178	374	31	5	32	15	53	70	30	29	63	46	69500	98828	30018	343	21641	41166	37679	40662	45966	1707	1684	947	845	23	299	0	1145	742	717	717	574	150	0	25	25	11	14	0	403	380	118	268	23	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047087800	"Census Tract 878, Kings County, New York"	2270	1295	1295	1214	81	0	975	1295	(X)	1253	681	681	675	148	148	240	230	1193	333	17	767	76	0	0	45	1214	183	444	292	139	156	1214	0	87	49	15	204	134	8	55	54	443	24	104	37	1214	995	178	34	7	994	98	50	162	117	112	113	161	125	49	7	43721	59088	778	67013	239	13953	110	17457	24	6908	11	N	174	633	21	0	79	78	98	81	142	78	49	7	60398	69805	23979	361	21027	35487	31736	43512	39732	2164	1950	1126	879	214	416	0	1396	1215	1134	1046	829	217	88	81	60	3	60	21	181	102	36	66	79	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047088000	"Census Tract 880, Kings County, New York"	2061	1354	1354	1310	44	0	707	1354	(X)	1281	771	771	727	392	232	329	275	1296	413	108	575	65	48	87	42.8	1310	386	423	323	99	79	1310	0	28	48	0	104	56	33	161	115	472	105	45	143	1310	1001	297	12	0	1138	67	60	14	203	229	218	120	163	51	13	49000	65618	897	70449	374	16609	245	14257	41	6985	22	N	139	702	72	0	14	39	76	157	162	160	9	13	74563	76984	27474	436	33895	32818	41040	53074	42128	2725	2538	1693	1137	187	732	106	1412	1204	1160	1100	953	158	60	44	44	0	44	0	208	196	61	135	12	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047088200	"Census Tract 882, Kings County, New York"	4748	3062	3062	2870	192	0	1686	3062	(X)	2849	1841	1841	1749	529	400	1140	971	2743	531	222	1684	145	76	85	48.2	2870	694	1216	595	162	203	2870	0	142	50	35	180	163	0	261	385	1124	194	215	121	2870	1948	688	234	0	2446	193	54	459	316	292	539	168	361	0	64	44623	58971	1883	65380	672	16444	303	10927	256	14130	223	2057	479	1364	20	0	181	130	295	336	104	234	0	64	56772	73353	22733	1082	26071	39345	30434	32161	41316	6353	6005	3732	2817	348	1811	0	3834	2954	2762	2452	1986	484	310	192	192	66	126	0	880	859	509	467	21	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047088400	"Census Tract 884, Kings County, New York"	3566	2257	2257	2090	167	0	1309	2257	(X)	2041	1303	1303	1218	455	380	478	407	1947	267	48	1339	176	33	84	45.9	2090	535	853	371	147	184	2090	0	122	0	22	166	213	24	86	282	786	172	156	61	2090	1544	319	227	0	1822	221	118	185	110	308	398	207	207	35	33	48664	59340	1425	62022	554	15420	255	22953	191	11254	94	2437	493	1162	123	49	110	117	116	270	120	189	35	33	57115	67818	24970	660	39297	40989	30887	52163	33351	4401	3851	1911	2438	550	992	27	2697	2044	1903	1589	1052	605	314	141	87	36	51	54	653	498	147	390	155	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047088600	"Census Tract 886, Kings County, New York"	3287	2159	2159	1765	394	0	1128	2159	(X)	1916	1184	1184	939	392	209	420	250	1692	437	30	1069	97	0	59	47.1	1765	339	648	439	118	221	1765	13	87	22	0	147	287	13	132	185	625	108	119	27	1765	1432	252	81	0	1919	336	111	319	187	302	358	82	127	63	34	35196	45933	1330	56251	493	12071	226	18068	167	7899	212	3688	611	963	31	62	159	84	205	183	72	91	42	34	44625	59969	21750	956	23163	28902	35091	37482	45677	4089	3606	1661	2288	483	911	0	2645	2072	1688	1403	1033	475	285	384	304	56	248	80	573	455	106	388	118	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047088800	"Census Tract 888, Kings County, New York"	3424	2163	2163	2079	84	0	1261	2163	(X)	1809	1082	1082	1063	229	168	503	412	2020	551	127	1230	23	29	60	48.4	2079	445	759	412	111	352	2079	0	69	0	7	125	299	57	137	207	762	108	239	69	2079	1585	371	123	0	1478	152	0	151	210	150	224	202	198	101	90	60435	75625	1239	74874	366	20096	257	24384	147	7851	84	5098	280	1095	70	0	112	160	105	122	178	199	92	57	73586	81032	28024	383	32462	39766	34842	39292	42318	4086	3635	2124	1794	451	843	31	2649	2075	1991	1714	1334	389	277	84	51	28	23	33	574	488	66	441	86	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047089000	"Census Tract 890, Kings County, New York"	5001	2862	2862	2666	196	0	2139	2862	(X)	2851	1786	1786	1754	343	304	669	461	2474	357	99	1663	355	0	0	49.7	2666	577	1111	536	253	189	2666	0	159	0	41	337	168	107	95	154	1118	58	291	138	2666	1854	508	304	0	2262	215	171	314	381	263	348	220	302	16	32	37746	52779	1793	54960	553	18329	248	21475	227	9501	152	4249	658	1125	18	37	96	292	61	209	168	213	16	15	62216	65486	21454	1137	25548	37905	28834	54613	34159	5263	4680	2837	2192	583	1053	0	3466	2658	2462	2098	1619	548	364	196	154	62	92	42	808	671	210	461	137	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047089200	"Census Tract 892, Kings County, New York"	2843	1523	1523	1301	222	0	1320	1523	(X)	1650	1033	1033	889	205	45	302	241	1189	116	36	867	119	30	21	47.3	1301	358	626	206	42	69	1301	0	22	0	9	88	77	8	37	73	725	138	11	113	1301	973	220	108	0	1654	354	242	184	202	306	191	125	42	8	0	27217	34021	992	44384	286	14458	144	14637	303	10517	270	4144	795	759	171	64	105	38	197	104	51	21	8	0	35110	36084	17365	895	22716	31233	27619	31327	37452	3265	3065	1052	2204	200	623	30	2263	1485	1263	1161	780	458	102	222	222	7	215	0	778	721	62	667	57	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047089400	"Census Tract 894, Kings County, New York"	2306	1278	1278	1128	150	0	1028	1278	(X)	1378	665	665	610	409	215	507	209	1034	141	56	792	20	0	25	50.4	1128	218	396	196	125	193	1128	0	125	57	22	88	107	13	30	81	379	113	81	32	1128	839	149	140	0	1074	212	27	64	71	266	230	98	59	9	38	43795	54478	718	60703	338	16424	140	19344	65	6171	192	4647	427	653	101	27	35	57	138	144	66	47	0	38	47750	61388	18286	421	40536	38540	31543	49250	42885	3242	2839	1350	1888	403	990	40	1873	1241	1103	924	625	324	179	138	100	23	88	38	632	486	155	369	146	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047089600	"Census Tract 896, Kings County, New York"	2651	1611	1611	1318	293	0	1040	1611	(X)	1354	847	847	710	152	104	395	271	1255	292	22	699	231	0	11	44.6	1318	355	482	222	109	150	1318	0	65	0	0	20	168	0	173	91	502	88	193	18	1318	1011	227	80	0	1558	314	183	123	144	289	274	28	151	35	17	37955	45401	1017	58405	260	13357	163	12694	237	9562	243	3995	584	641	68	62	59	56	81	169	28	83	35	0	47708	57015	22867	917	26587	33815	37159	43851	43311	3160	2940	1372	1756	220	640	0	2105	1522	1237	1075	817	258	162	285	274	68	229	11	583	536	112	452	47	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047089800	"Census Tract 898, Kings County, New York"	1493	906	906	769	137	0	587	906	(X)	814	530	530	465	145	102	210	140	762	121	6	619	16	0	0	53	769	174	321	154	23	97	769	0	4	7	0	49	94	7	17	15	432	47	42	55	769	579	183	7	0	698	121	35	82	70	26	101	107	119	9	28	52206	73345	487	75258	140	16677	94	22921	71	11538	52	3388	180	459	27	9	52	25	26	100	91	108	0	21	70804	77115	26842	239	-	28546	33533	45921	48667	1820	1729	957	911	91	419	0	1227	879	749	700	558	156	49	130	96	24	72	34	348	340	117	268	8	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047090000	"Census Tract 900, Kings County, New York"	3170	1711	1711	1497	214	0	1459	1711	(X)	2180	1146	1146	1041	167	133	601	415	1495	193	43	1138	80	19	22	49.3	1497	343	619	419	75	41	1497	0	49	74	1	205	114	18	134	116	483	180	24	99	1497	1036	416	45	0	1829	535	129	301	119	212	241	144	110	15	23	23685	38992	1202	48410	279	12726	139	24074	259	8860	193	5659	919	869	151	34	171	85	175	67	67	81	15	23	34097	48588	18777	960	17578	30121	22917	45000	45052	3912	3757	1663	2448	155	924	0	2486	1596	1402	1312	898	459	90	194	158	9	149	36	890	861	220	707	29	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047090200	"Census Tract 902, Kings County, New York"	2804	1406	1406	1285	121	0	1398	1406	(X)	1797	942	942	860	179	59	229	109	1244	164	32	874	60	40	74	53	1285	221	572	295	73	124	1285	13	55	5	3	95	139	36	73	162	467	76	107	54	1285	980	233	72	0	921	153	106	148	44	100	139	66	97	40	28	36583	68056	578	77082	346	17239	262	39379	79	9492	113	2875	358	547	21	65	66	24	55	116	46	92	40	22	52827	86240	23362	374	16591	40805	25050	44917	30903	3309	3037	879	2441	272	621	8	2228	1316	1202	1033	427	618	169	114	96	33	89	18	912	841	95	787	71	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047090600	"Census Tract 906, Kings County, New York"	2488	1263	1263	876	387	0	1225	1263	(X)	1611	759	759	518	259	215	571	377	851	101	46	628	76	0	0	51.2	876	109	407	169	20	171	876	0	0	12	20	135	102	0	59	88	232	105	75	48	876	584	195	97	0	1616	697	110	286	182	125	115	47	39	0	15	15017	25955	826	41061	368	9516	68	1351	243	7550	420	2724	1261	706	150	31	186	136	75	50	47	16	0	15	23871	38239	13735	910	8446	15902	26543	35060	30859	3295	3204	809	2662	91	971	0	2008	1215	840	810	453	412	30	375	365	52	365	10	793	742	80	705	51	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
